Domain name,Domain type,Agency,City,State,Local municipality,Country,ORGNR,Sektorkode
rockfest.no,Local or regional government,Haugesund Kultur og Festivalutvikling Kf,Haugesund,Rogaland,Haugesund,Norway,974773201,6500 - Kommuneforvaltningen
rockmotrus.no,Local or regional government,Andøy Kommune,Andenes,Nordland,Andøy,Norway,945624809,6500 - Kommuneforvaltningen
rockmysoul.no,Local or regional government,Lørenskog Kirkelige Fellesråd,Lørenskog,Akershus,Lørenskog,Norway,976986660,6500 - Kommuneforvaltningen
rodoy.folkebibl.no,Local or regional government,Rødøy Kommune,Vågaholmen,Nordland,Rødøy,Norway,945717173,6500 - Kommuneforvaltningen
rodoyskole.no,Local or regional government,Rødøy Kommune,Vågaholmen,Nordland,Rødøy,Norway,945717173,6500 - Kommuneforvaltningen
rodtvetkirke.no,Local or regional government,Grorud Sokn,Oslo,Oslo,Oslo,Norway,911852705,6500 - Kommuneforvaltningen
rogaland-revisjon.no,Local or regional government,Rogaland Revisjon Iks,Stavanger,Rogaland,Stavanger,Norway,887052832,6500 - Kommuneforvaltningen
rogalandsbilder.no,Local or regional government,Stavanger Kommune,Stavanger,Rogaland,Stavanger,Norway,964965226,6500 - Kommuneforvaltningen
rogbor.no,Local or regional government,Rogaland Brann og Redning Iks,Sandnes,Rogaland,Sandnes,Norway,886884702,6500 - Kommuneforvaltningen
rogbr.no,Local or regional government,Rogaland Brann og Redning Iks,Sandnes,Rogaland,Sandnes,Norway,886884702,6500 - Kommuneforvaltningen
rogfk.no,Local or regional government,Rogaland Fylkeskommune,Stavanger,Rogaland,Stavanger,Norway,971045698,6500 - Kommuneforvaltningen
rog-fk.no,Local or regional government,Rogaland Fylkeskommune,Stavanger,Rogaland,Stavanger,Norway,971045698,6500 - Kommuneforvaltningen
rognan-barneskole.no,Local or regional government,Saltdal Kommune,Rognan,Nordland,Saltdal,Norway,972417734,6500 - Kommuneforvaltningen
rognanfjara.no,Local or regional government,Saltdal Kommune,Rognan,Nordland,Saltdal,Norway,972417734,6500 - Kommuneforvaltningen
rokkefestival.no,Local or regional government,Kåfjord Kommune Gaivuona Suohkan,Olderdalen,Troms,Gáivuotna Kåfjord,Norway,940363586,6500 - Kommuneforvaltningen
roldalstavkyrkje.no,Local or regional government,Røldal Sokn,Røldal,Hordaland,Odda,Norway,976994868,6500 - Kommuneforvaltningen
rollemodeller.no,Local or regional government,Kvinesdal Kommune,Kvinesdal,Vest-Agder,Kvinesdal,Norway,964964076,6500 - Kommuneforvaltningen
rollingmagasine.no,Local or regional government,Bergen Kirkelige Fellesråd,Bergen,Hordaland,Bergen,Norway,976994434,6500 - Kommuneforvaltningen
rollingmagazine.no,Local or regional government,Olsvik Sokn,Bergen,Hordaland,Bergen,Norway,970558780,6500 - Kommuneforvaltningen
rombarnehage.no,Local or regional government,Askim Kommune,Askim,Østfold,Askim,Norway,840894312,6500 - Kommuneforvaltningen
romerike110.no,Local or regional government,Nedre Romerike Brann- og Redningsvesen Iks,Nordbyhagen,Akershus,Lørenskog,Norway,976634438,6500 - Kommuneforvaltningen
romerikebrann.no,Local or regional government,Øvre Romerike Brann og Redning Iks,Jessheim,Akershus,Ullensaker,Norway,987615516,6500 - Kommuneforvaltningen
romerikekommunalteknikk.no,Local or regional government,Sørum Kommunalteknikk Kf,Sørumsand,Akershus,Sørum,Norway,986366830,6500 - Kommuneforvaltningen
romerike-krisesenter.no,Local or regional government,Romerike Krisesenter Iks,Lillestrøm,Akershus,Sørum,Norway,997597575,6500 - Kommuneforvaltningen
romerikerevisjon.no,Local or regional government,Romerike Revisjon Iks,Jessheim,Akershus,Sørum,Norway,913150619,6500 - Kommuneforvaltningen
romerike-revisjon.no,Local or regional government,Romerike Revisjon Iks,Jessheim,Akershus,Sørum,Norway,913150619,6500 - Kommuneforvaltningen
romeriketrainee.no,Local or regional government,Sørum Kommunalteknikk Kf,Sørumsand,Akershus,Sørum,Norway,986366830,6500 - Kommuneforvaltningen
rommenscene.no,Local or regional government,Oslo Kommune Bydel 11 Stovner,Oslo,Oslo,Oslo,Norway,874778842,6500 - Kommuneforvaltningen
romsdal.museum.no,Local or regional government,Stiftelsen Romsdalsmuseet,Molde,Møre og Romsdal,Molde,Norway,970196544,6500 - Kommuneforvaltningen
romsdalbrann.no,Local or regional government,Romsdal Interkommunale Utvalg Mot Akutt Forurensning (Riua),Molde,Møre og Romsdal,Molde,Norway,975713172,6500 - Kommuneforvaltningen
romsdalen.no,Local or regional government,Rauma Kommune,Åndalsnes,Møre og Romsdal,Rauma,Norway,864980902,6500 - Kommuneforvaltningen
romsdalskart.no,Local or regional government,Molde Kommune,Molde,Møre og Romsdal,Molde,Norway,944020977,6500 - Kommuneforvaltningen
romsdalsmuseet.no,Local or regional government,Stiftelsen Romsdalsmuseet,Molde,Møre og Romsdal,Molde,Norway,970196544,6500 - Kommuneforvaltningen
romsdalsnett.no,Local or regional government,Aukra Kommune,Aukra,Møre og Romsdal,Aukra,Norway,964981337,6500 - Kommuneforvaltningen
romskole.no,Local or regional government,Askim Kommune,Askim,Østfold,Askim,Norway,840894312,6500 - Kommuneforvaltningen
romtiltaket.no,Local or regional government,Oslo Kommune Utdanningsetaten,Oslo,Oslo,Oslo,Norway,976820037,6500 - Kommuneforvaltningen
rondanevegen.no,Local or regional government,Folldal Kommune,Folldal,Hedmark,Folldal,Norway,939885684,6500 - Kommuneforvaltningen
ror-ikt.no,Local or regional government,Molde Kommune,Molde,Møre og Romsdal,Molde,Norway,944020977,6500 - Kommuneforvaltningen
rorosboka.no,Local or regional government,Røros Kommune,Røros,Sør-Trøndelag,Røros,Norway,939898743,6500 - Kommuneforvaltningen
roroskirke.no,Local or regional government,Røros Kirkelige Fellesråd,Røros,Sør-Trøndelag,Røros,Norway,976998774,6500 - Kommuneforvaltningen
roroslegesenter.no,Local or regional government,Røros Kommune,Røros,Sør-Trøndelag,Røros,Norway,939898743,6500 - Kommuneforvaltningen
rosendal.no,Local or regional government,Kvinnherad Kommune,Rosendal,Hordaland,Kvinnherad,Norway,964967636,6500 - Kommuneforvaltningen
rovvilt.no,Local or regional government,Trysil Kommune,Trysil,Hedmark,Trysil,Norway,864948502,6500 - Kommuneforvaltningen
rovviltsenter.no,Local or regional government,Trysil Kommune,Trysil,Hedmark,Trysil,Norway,864948502,6500 - Kommuneforvaltningen
roykenskolen.no,Local or regional government,Røyken Kommune,Røyken,Buskerud,Røyken,Norway,938709866,6500 - Kommuneforvaltningen
rsenteret.no,Local or regional government,Hareid Kommune,Hareid,Møre og Romsdal,Hareid,Norway,964979278,6500 - Kommuneforvaltningen
rsknr.no,Local or regional government,Rælingen Kommune,Fjerdingby,Akershus,Rælingen,Norway,952540556,6500 - Kommuneforvaltningen
rskskole.no,Local or regional government,Rødøy Kommune,Vågaholmen,Nordland,Rødøy,Norway,945717173,6500 - Kommuneforvaltningen
rsk-vest.no,Local or regional government,Alta Kommune,Alta,Finnmark,Alta,Norway,944588132,6500 - Kommuneforvaltningen
ruinsalive.no,Local or regional government,Selje Kommune,Selje,Sogn og Fjordane,Selje,Norway,970541705,6500 - Kommuneforvaltningen
ruk.no,Local or regional government,Åmot Kommune,Rena,Hedmark,Åmot,Norway,940152496,6500 - Kommuneforvaltningen
run.no,Local or regional government,Sel Kommune,Otta,Oppland,Sel,Norway,939617671,6500 - Kommuneforvaltningen
rup.no,Local or regional government,Sogn og Fjordane Fylkeskommune,Leikanger,Sogn og Fjordane,Leikanger,Norway,941388841,6500 - Kommuneforvaltningen
rusken.no,Local or regional government,Oslo Kommune,Oslo,Oslo,Oslo,Norway,958935420,6500 - Kommuneforvaltningen
russarstegenopp.no,Local or regional government,Fjell Kommune,Straume,Hordaland,Fjell,Norway,951996777,6500 - Kommuneforvaltningen
rustadskole.no,Local or regional government,Ås Kommune,Ås,Akershus,Ås,Norway,964948798,6500 - Kommuneforvaltningen
rustelefon.no,Local or regional government,Oslo Kommune Velferdsetaten,Oslo,Oslo,Oslo,Norway,997506413,6500 - Kommuneforvaltningen
rustelefonen.no,Local or regional government,Oslo Kommune Velferdsetaten,Oslo,Oslo,Oslo,Norway,997506413,6500 - Kommuneforvaltningen
rute13.no,Local or regional government,Hardangerrådet Iks,Kinsarvik,Hordaland,Ullensvang Herad,Norway,980045412,6500 - Kommuneforvaltningen
rvg.no,Local or regional government,Reno-Vest Iks,Sortland,Nordland,Sortland,Norway,971037202,6500 - Kommuneforvaltningen
ryfylke.no,Local or regional government,Ryfylke Iks,Hjelmeland,Rogaland,Hjelmeland,Norway,983780822,6500 - Kommuneforvaltningen
ryfylkebiblioteket.no,Local or regional government,Forsand Kommune,Forsand,Rogaland,Forsand,Norway,939347801,6500 - Kommuneforvaltningen
ryfylkeiks.no,Local or regional government,Ryfylke Iks,Hjelmeland,Rogaland,Hjelmeland,Norway,983780822,6500 - Kommuneforvaltningen
ryfylkeikt.no,Local or regional government,Strand Kommune,Jørpeland,Rogaland,Strand,Norway,964978751,6500 - Kommuneforvaltningen
ryfylkemuseet.no,Local or regional government,Ryfylkemuseet,Sand,Rogaland,Suldal,Norway,970916482,6500 - Kommuneforvaltningen
rygg-barnehage.no,Local or regional government,Etne Kommune,Etne,Hordaland,Etne,Norway,959435375,6500 - Kommuneforvaltningen
ryggeskolen.no,Local or regional government,Rygge Kommune,Dilling,Østfold,Rygge,Norway,959272492,6500 - Kommuneforvaltningen
rymi.no,Local or regional government,Ryfylke Miljøverk Iks,Hjelmeland,Rogaland,Hjelmeland,Norway,975372189,6500 - Kommuneforvaltningen
rypefjordbarnehage.no,Local or regional government,Hammerfest Kommune,Hammerfest,Finnmark,Hammerfest,Norway,964830533,6500 - Kommuneforvaltningen
rypejakta.no,Local or regional government,Regionrådet For Hallingdal,Torpo,Buskerud,Ål,Norway,975576469,6500 - Kommuneforvaltningen
ryvarden.no,Local or regional government,Sveio Kommune,Sveio,Hordaland,Sveio,Norway,864967272,6500 - Kommuneforvaltningen
ryvingenfyr.no,Local or regional government,Mandal Kommune,Mandal,Vest-Agder,Mandal,Norway,964968519,6500 - Kommuneforvaltningen
raadhus.no,Local or regional government,Vefsn Kommune,Mosjøen,Nordland,Vefsn,Norway,844824122,6500 - Kommuneforvaltningen
raadhusteatret.no,Local or regional government,Ski Kommune,Ski,Akershus,Ski,Norway,960507878,6500 - Kommuneforvaltningen
raadstua.no,Local or regional government,Tromsø Kommune,Tromsø,Troms,Tromsø,Norway,940101808,6500 - Kommuneforvaltningen
s1860.no,Local or regional government,Vestvågøy Kommune,Leknes,Nordland,Vestvågøy,Norway,942570619,6500 - Kommuneforvaltningen
sacrafestivalen.no,Local or regional government,Kilden Teater- og Konserthus For Sørlandet Iks,Kristiansand S,Vest-Agder,Kristiansand,Norway,986471839,6500 - Kommuneforvaltningen
saelenmenighet.no,Local or regional government,Bergen Kirkelige Fellesråd,Bergen,Hordaland,Bergen,Norway,976994434,6500 - Kommuneforvaltningen
safety1.no,Local or regional government,Rogaland Fylkeskommune Opplæringsavdelingen,Stavanger,Rogaland,Stavanger,Norway,974778483,6500 - Kommuneforvaltningen
sagabarnehage.no,Local or regional government,Alta Kommune,Alta,Finnmark,Alta,Norway,944588132,6500 - Kommuneforvaltningen
sagaisland.no,Local or regional government,Karmøy Kommune,Kopervik,Rogaland,Karmøy,Norway,940791901,6500 - Kommuneforvaltningen
sagaoy.no,Local or regional government,Karmøy Kommune,Kopervik,Rogaland,Karmøy,Norway,940791901,6500 - Kommuneforvaltningen
sagatunskule.no,Local or regional government,Balestrand Kommune,Balestrand,Sogn og Fjordane,Balestrand,Norway,970184252,6500 - Kommuneforvaltningen
sagenekirke.no,Local or regional government,Sagene Sokn,Oslo,Oslo,Oslo,Norway,976987160,6500 - Kommuneforvaltningen
sagene-lokalmedisin.no,Local or regional government,Oslo Kommune Bydel 3 Sagene,Oslo,Oslo,Oslo,Norway,974778726,6500 - Kommuneforvaltningen
sagisle.no,Local or regional government,Karmøy Kommune,Kopervik,Rogaland,Karmøy,Norway,940791901,6500 - Kommuneforvaltningen
sagvaglege.no,Local or regional government,Stord Kommune,Stord,Hordaland,Stord,Norway,939866914,6500 - Kommuneforvaltningen
sagvagskule.no,Local or regional government,Stord Kommune,Stord,Hordaland,Stord,Norway,939866914,6500 - Kommuneforvaltningen
saksviklegekontor.no,Local or regional government,Malvik Kommune,Hommelvik,Sør-Trøndelag,Malvik,Norway,971035560,6500 - Kommuneforvaltningen
salangenbibliotek.no,Local or regional government,Troms Fylkeskommune Kulturetaten,Tromsø,Troms,Tromsø,Norway,974793768,6500 - Kommuneforvaltningen
salevik.gs.hl.no,Local or regional government,Fitjar Kommune,Fitjar,Hordaland,Fitjar,Norway,944073310,6500 - Kommuneforvaltningen
salhusmenighet.no,Local or regional government,Bergen Kirkelige Fellesråd,Bergen,Hordaland,Bergen,Norway,976994434,6500 - Kommuneforvaltningen
salhus-skole.no,Local or regional government,Brønnøy Kommune,Brønnøysund,Nordland,Brønnøy,Norway,964983291,6500 - Kommuneforvaltningen
salmonroad.no,Local or regional government,Hitra Kommune,Hitra,Sør-Trøndelag,Hitra,Norway,938772924,6500 - Kommuneforvaltningen
saltdalhelsesenter.no,Local or regional government,Saltdal Kommune,Rognan,Nordland,Saltdal,Norway,972417734,6500 - Kommuneforvaltningen
saltdalkirken.no,Local or regional government,Saltdal Kirkelige Fellesråd,Rognan,Nordland,Saltdal,Norway,977000416,6500 - Kommuneforvaltningen
saltenbrann.no,Local or regional government,Salten Brann Iks,Bodø,Nordland,Bodø,Norway,990565325,6500 - Kommuneforvaltningen
saltenbranniks.no,Local or regional government,Salten Brann Iks,Bodø,Nordland,Bodø,Norway,990565325,6500 - Kommuneforvaltningen
saltenkom.no,Local or regional government,Fauske Kommune,Fauske,Nordland,Fauske,Norway,972418021,6500 - Kommuneforvaltningen
saluttoslo.no,Local or regional government,Oslo Kommune Næringsetaten,Oslo,Oslo,Oslo,Norway,979594887,6500 - Kommuneforvaltningen
saman.no,Local or regional government,Nordhordland Utviklingsselskap Iks,Isdalstø,Hordaland,Lindås,Norway,971361514,6500 - Kommuneforvaltningen
samarbeidsraadet.no,Local or regional government,Kvam Kommune,Norheimsund,Hordaland,Kvam,Norway,944233199,6500 - Kommuneforvaltningen
sambandetvest.no,Local or regional government,Askøy Kommune,Kleppestø,Hordaland,Askøy,Norway,964338442,6500 - Kommuneforvaltningen
sambandvest.no,Local or regional government,Askøy Kommune,Kleppestø,Hordaland,Askøy,Norway,964338442,6500 - Kommuneforvaltningen
sambiblioteket.no,Local or regional government,Buskerud Fylkeskommune,Drammen,Buskerud,Drammen,Norway,964951373,6500 - Kommuneforvaltningen
sambs.no,Local or regional government,Samnanger Kommune,Tysse,Hordaland,Samnanger,Norway,964968985,6500 - Kommuneforvaltningen
sambuh.no,Local or regional government,Holmestrand Kommune,Holmestrand,Vestfold,Holmestrand,Norway,838500382,6500 - Kommuneforvaltningen
sameskuvla.no,Local or regional government,Målselv Kommune,Moen,Troms,Målselv,Norway,972418005,6500 - Kommuneforvaltningen
sameyde.vgs.no,Local or regional government,Agder Ikt Driftssenter Iks,Arendal,Aust-Agder,Arendal,Norway,985359385,6500 - Kommuneforvaltningen
sameydevgs.no,Local or regional government,Agder Ikt Driftssenter Iks,Arendal,Aust-Agder,Arendal,Norway,985359385,6500 - Kommuneforvaltningen
samfunnsaktor.no,Local or regional government,Vest-Agder-Museet Iks,Kristiansand S,Vest-Agder,Kristiansand,Norway,989072048,6500 - Kommuneforvaltningen
samfunnsbygging.no,Local or regional government,Arendal Kommune,Grimstad,Aust-Agder,Arendal,Norway,940493021,6500 - Kommuneforvaltningen
samfunnsrolle.no,Local or regional government,Vest-Agder-Museet Iks,Kristiansand S,Vest-Agder,Kristiansand,Norway,989072048,6500 - Kommuneforvaltningen
samh.no,Local or regional government,Askim Kommune,Askim,Østfold,Askim,Norway,840894312,6500 - Kommuneforvaltningen
samhandlingskontoret.no,Local or regional government,Rælingen Kommune,Fjerdingby,Akershus,Rælingen,Norway,952540556,6500 - Kommuneforvaltningen
samhandlingsprosjektet.no,Local or regional government,Askim Kommune,Askim,Østfold,Askim,Norway,840894312,6500 - Kommuneforvaltningen
samhandlingsreform-vesttelemark.no,Local or regional government,Vinje Kommune,Vinje,Telemark,Vinje,Norway,964964610,6500 - Kommuneforvaltningen
samisk.no,Local or regional government,Sør-Trøndelag Fylkeskommune Fylkesrådmannen,Trondheim,Sør-Trøndelag,Trondheim,Norway,974783339,6500 - Kommuneforvaltningen
samlingsforvaltningen.no,Local or regional government,Vestfoldmuseene Iks,Sandefjord,Vestfold,Sandefjord,Norway,993871184,6500 - Kommuneforvaltningen
samlingsstund.no,Local or regional government,Lillehammer Kommune,Lillehammer,Oppland,Lillehammer,Norway,945578564,6500 - Kommuneforvaltningen
sammenforlindring.no,Local or regional government,Fræna Kommune,Elnesvågen,Møre og Romsdal,Fræna,Norway,845241112,6500 - Kommuneforvaltningen
sammenmed.no,Local or regional government,Øvre Eiker Kommune,Hokksund,Buskerud,Øvre Eiker,Norway,954597482,6500 - Kommuneforvaltningen
samnanger-barneskule.no,Local or regional government,Samnanger Kommune,Tysse,Hordaland,Samnanger,Norway,964968985,6500 - Kommuneforvaltningen
samnangerbibliotek.no,Local or regional government,Samnanger Kommune,Tysse,Hordaland,Samnanger,Norway,964968985,6500 - Kommuneforvaltningen
samnanger-helsetun.no,Local or regional government,Samnanger Kommune,Tysse,Hordaland,Samnanger,Norway,964968985,6500 - Kommuneforvaltningen
samnanger-ungdomsskule.no,Local or regional government,Samnanger Kommune,Tysse,Hordaland,Samnanger,Norway,964968985,6500 - Kommuneforvaltningen
sampost.no,Local or regional government,Samnanger Kommune,Tysse,Hordaland,Samnanger,Norway,964968985,6500 - Kommuneforvaltningen
samvirkegarden.no,Local or regional government,Bardu Kommune,Bardu,Troms,Bardu,Norway,864993982,6500 - Kommuneforvaltningen
sandefjordbredband.no,Local or regional government,Sandefjord Kommune,Sandefjord,Vestfold,Sandefjord,Norway,960572602,6500 - Kommuneforvaltningen
sandefjordkommune.no,Local or regional government,Sandefjord Kommune,Sandefjord,Vestfold,Sandefjord,Norway,960572602,6500 - Kommuneforvaltningen
sandefjord-kommune.no,Local or regional government,Sandefjord Kommune,Sandefjord,Vestfold,Sandefjord,Norway,960572602,6500 - Kommuneforvaltningen
sandefjordskolen.no,Local or regional government,Sandefjord Kommune,Sandefjord,Vestfold,Sandefjord,Norway,960572602,6500 - Kommuneforvaltningen
sandefjordskonferansen.no,Local or regional government,Sandefjord Kommune,Sandefjord,Vestfold,Sandefjord,Norway,960572602,6500 - Kommuneforvaltningen
sandefjordvekst.no,Local or regional government,Sandefjord Kommune,Sandefjord,Vestfold,Sandefjord,Norway,960572602,6500 - Kommuneforvaltningen
sandefjordvo.no,Local or regional government,Sandefjord Kommune,Sandefjord,Vestfold,Sandefjord,Norway,960572602,6500 - Kommuneforvaltningen
sandefrivillig.no,Local or regional government,Sande Kommune,Larsnes,Møre og Romsdal,Sande (M.R.),Norway,822534422,6500 - Kommuneforvaltningen
sanderskole.no,Local or regional government,Sør-Odal Kommune,Skarnes,Hedmark,Sør-Odal,Norway,964947716,6500 - Kommuneforvaltningen
sandhornoy.no,Local or regional government,Gildeskål Kommune,Inndyr,Nordland,Gildeskål,Norway,845901422,6500 - Kommuneforvaltningen
sandkom.no,Local or regional government,Sande Kommune,Sande I Vestfold,Vestfold,Sande (V.),Norway,938971471,6500 - Kommuneforvaltningen
sandnes2010.no,Local or regional government,Sandnes Kommune,Sandnes,Rogaland,Sandnes,Norway,964965137,6500 - Kommuneforvaltningen
sandnes2160.no,Local or regional government,Sandnes Kommune,Sandnes,Rogaland,Sandnes,Norway,964965137,6500 - Kommuneforvaltningen
sandnesbarnehage.no,Local or regional government,Alstahaug Kommune,Sandnessjøen,Nordland,Alstahaug,Norway,938712441,6500 - Kommuneforvaltningen
sandnes-havneparken.no,Local or regional government,Sandnes Tomteselskap Kf,Sandnes,Rogaland,Sandnes,Norway,993360198,6500 - Kommuneforvaltningen
sandneskulturskole.no,Local or regional government,Sandnes Kommune,Sandnes,Rogaland,Sandnes,Norway,964965137,6500 - Kommuneforvaltningen
sandnesls.no,Local or regional government,Sandnes Kommune,Sandnes,Rogaland,Sandnes,Norway,964965137,6500 - Kommuneforvaltningen
sandnes-menighet.no,Local or regional government,Sandnes Sokn,Sandnes,Rogaland,Sandnes,Norway,976993179,6500 - Kommuneforvaltningen
sandnespolitiker.no,Local or regional government,Sandnes Kommune,Sandnes,Rogaland,Sandnes,Norway,964965137,6500 - Kommuneforvaltningen
sandnestomteselskap.no,Local or regional government,Sandnes Tomteselskap Kf,Sandnes,Rogaland,Sandnes,Norway,993360198,6500 - Kommuneforvaltningen
sandnes-tomteselskap.no,Local or regional government,Sandnes Tomteselskap Kf,Sandnes,Rogaland,Sandnes,Norway,993360198,6500 - Kommuneforvaltningen
sandskole.no,Local or regional government,Balsfjord Kommune,Storsteinnes,Troms,Balsfjord,Norway,940208580,6500 - Kommuneforvaltningen
sandvika.vgs.no,Local or regional government,Akershus Fylkeskommune,Oslo,Oslo,Oslo,Norway,958381492,6500 - Kommuneforvaltningen
sandvikenmenighet.no,Local or regional government,Bergen Kirkelige Fellesråd,Bergen,Hordaland,Bergen,Norway,976994434,6500 - Kommuneforvaltningen
sangskola.no,Local or regional government,Bodø Kirkelige Fellesråd,Bodø,Nordland,Bodø,Norway,976999800,6500 - Kommuneforvaltningen
sankthallvardsstrand.no,Local or regional government,Lier Kommune,Lier,Buskerud,Lier,Norway,857566122,6500 - Kommuneforvaltningen
sannidalkirke.no,Local or regional government,Sannidal Sokn,Sannidal,Telemark,Kragerø,Norway,976991400,6500 - Kommuneforvaltningen
sannumbarnehage.no,Local or regional government,Rælingen Kommune,Fjerdingby,Akershus,Rælingen,Norway,952540556,6500 - Kommuneforvaltningen
sanseavdelingen.no,Local or regional government,Porsgrunn Kommune,Porsgrunn,Telemark,Porsgrunn,Norway,939991034,6500 - Kommuneforvaltningen
sansmedoss.no,Local or regional government,Hitra Kommune,Hitra,Sør-Trøndelag,Hitra,Norway,938772924,6500 - Kommuneforvaltningen
sanve.no,Local or regional government,Sande Kommune,Sande I Vestfold,Vestfold,Sande (V.),Norway,938971471,6500 - Kommuneforvaltningen
sarpsborg2016.no,Local or regional government,Sarpsborg Kommune,Sarpsborg,Østfold,Sarpsborg,Norway,938801363,6500 - Kommuneforvaltningen
sarpsborgtil1000.no,Local or regional government,Sarpsborg Kommune,Sarpsborg,Østfold,Sarpsborg,Norway,938801363,6500 - Kommuneforvaltningen
sarpsborgtiltusen.no,Local or regional government,Sarpsborg Kommune,Sarpsborg,Østfold,Sarpsborg,Norway,938801363,6500 - Kommuneforvaltningen
sasiro.no,Local or regional government,Rogaland Brann og Redning Iks,Sandnes,Rogaland,Sandnes,Norway,886884702,6500 - Kommuneforvaltningen
saskommune.no,Local or regional government,Sandefjord Kommune,Sandefjord,Vestfold,Sandefjord,Norway,960572602,6500 - Kommuneforvaltningen
sate.no,Local or regional government,Trysil Kommune,Trysil,Hedmark,Trysil,Norway,864948502,6500 - Kommuneforvaltningen
satelittprosjektet.no,Local or regional government,Vest-Agder Fylkeskommune,Kristiansand S,Vest-Agder,Kristiansand,Norway,960895827,6500 - Kommuneforvaltningen
sateskole.no,Local or regional government,Åmot Kommune,Rena,Hedmark,Åmot,Norway,940152496,6500 - Kommuneforvaltningen
saturnus.no,Local or regional government,Larvik Kommune,Larvik,Vestfold,Larvik,Norway,948930560,6500 - Kommuneforvaltningen
saudakino.no,Local or regional government,Sauda Kommune,Sauda,Rogaland,Sauda,Norway,964979367,6500 - Kommuneforvaltningen
saudaomstilling.no,Local or regional government,Sauda Kommune,Sauda,Rogaland,Sauda,Norway,964979367,6500 - Kommuneforvaltningen
sauheradkulturskole.no,Local or regional government,Sauherad Kommune,Akkerhaugen,Telemark,Sauherad,Norway,964963460,6500 - Kommuneforvaltningen
sauheradskolene.no,Local or regional government,Sauherad Kommune,Akkerhaugen,Telemark,Sauherad,Norway,964963460,6500 - Kommuneforvaltningen
sauland.no,Local or regional government,Hjartdal Kommune,Sauland,Telemark,Hjartdal,Norway,964963649,6500 - Kommuneforvaltningen
saviomuseet.no,Local or regional government,Sør-Varanger Kommune,Kirkenes,Finnmark,Sør-Varanger,Norway,942110286,6500 - Kommuneforvaltningen
sbrt.no,Local or regional government,Stjørdal Kommune,Stjørdal,Nord-Trøndelag,Stjørdal,Norway,939958851,6500 - Kommuneforvaltningen
scene8.no,Local or regional government,Nordland Fylkeskommune,Bodø,Nordland,Bodø,Norway,964982953,6500 - Kommuneforvaltningen
scenekunstostfold.no,Local or regional government,Østfold Fylkeskommune,Sarpsborg,Østfold,Sarpsborg,Norway,842952972,6500 - Kommuneforvaltningen
sceneskift.no,Local or regional government,Oslo Kommune Bymiljøetaten,Oslo,Oslo,Oslo,Norway,996922766,6500 - Kommuneforvaltningen
sceneu.no,Local or regional government,Kongsvinger Kommune,Kongsvinger,Hedmark,Kongsvinger,Norway,944117784,6500 - Kommuneforvaltningen
schaftelokken.no,Local or regional government,Frogner Sokn,Oslo,Oslo,Oslo,Norway,974761882,6500 - Kommuneforvaltningen
schaftelokkenbarnehage.no,Local or regional government,Frogner Sokn,Oslo,Oslo,Oslo,Norway,974761882,6500 - Kommuneforvaltningen
schotstuene.no,Local or regional government,Stiftelsen Museum Vest,Rong,Hordaland,Øygarden,Norway,987669586,6500 - Kommuneforvaltningen
schouskulturbryggeri.no,Local or regional government,Oslo Kommune Eiendoms- og Byfornyelsesetaten,Oslo,Oslo,Oslo,Norway,874780782,6500 - Kommuneforvaltningen
schousplass.no,Local or regional government,Oslo Kommune Bydel 2 Grunerløkka,Oslo,Oslo,Oslo,Norway,870534612,6500 - Kommuneforvaltningen
sciencecenter.no,Local or regional government,Arendal Kommune,Grimstad,Aust-Agder,Arendal,Norway,940493021,6500 - Kommuneforvaltningen
sciencecentersor.no,Local or regional government,Arendal Kommune,Grimstad,Aust-Agder,Arendal,Norway,940493021,6500 - Kommuneforvaltningen
sciencecentersorland.no,Local or regional government,Arendal Kommune,Grimstad,Aust-Agder,Arendal,Norway,940493021,6500 - Kommuneforvaltningen
sciencecentersorlandet.no,Local or regional government,Arendal Kommune,Grimstad,Aust-Agder,Arendal,Norway,940493021,6500 - Kommuneforvaltningen
sciencetelemark.no,Local or regional government,Telemark Fylkeskommune,Skien,Telemark,Skien,Norway,940192226,6500 - Kommuneforvaltningen
sedak.no,Local or regional government,Interkommunalt Arkiv For Møre og Romsdal Iks,Ålesund,Møre og Romsdal,Ålesund,Norway,982330459,6500 - Kommuneforvaltningen
seierstenskole.no,Local or regional government,Frogn Kommune,Drøbak,Akershus,Frogn,Norway,963999089,6500 - Kommuneforvaltningen
seilskutebyen.no,Local or regional government,Svelvik Kommune,Svelvik,Vestfold,Svelvik,Norway,939516107,6500 - Kommuneforvaltningen
sekom.no,Local or regional government,Sekom Sekretariat,Førde,Sogn og Fjordane,Førde,Norway,987631554,6500 - Kommuneforvaltningen
sekretariatet.no,Local or regional government,Gildeskål Kommune,Inndyr,Nordland,Gildeskål,Norway,845901422,6500 - Kommuneforvaltningen
selbarnehage.no,Local or regional government,Sel Kommune,Otta,Oppland,Sel,Norway,939617671,6500 - Kommuneforvaltningen
selbrannvesen.no,Local or regional government,Sel Kommune,Otta,Oppland,Sel,Norway,939617671,6500 - Kommuneforvaltningen
selbulegekontor.no,Local or regional government,Selbu Kommune,Selbu,Sør-Trøndelag,Selbu,Norway,971197609,6500 - Kommuneforvaltningen
selbumenighet.no,Local or regional government,Selbu Sokn,Selbu,Sør-Trøndelag,Selbu,Norway,976998995,6500 - Kommuneforvaltningen
